landmark,mean_l2,median_l2,std_l2,p90_l2,study_name,task_name,run_name,checkpoint_step,embedding_key,pooling,embedding_dim,ssl_method,init_mode,best_epoch,best_val_mean_l2,model_family,model_arch,patch_size,pretrain_data,feature_kind,objective,init,scale,task_family,paper_scope
iris_centroid,11.6148099899292,10.274182319641113,7.74772310256958,21.47769546508789,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,987,11.31740989580832,,,,,,vicreg,,10k,within,False
iris_inferior,12.85792350769043,11.348217964172365,8.388611793518066,23.82539939880371,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,987,11.31740989580832,,,,,,vicreg,,10k,within,False
iris_superior,11.050397872924805,9.744158744812012,7.397847652435303,20.6776065826416,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,987,11.31740989580832,,,,,,vicreg,,10k,within,False
lateral_canthus,12.612728118896484,11.188270568847656,8.059648513793945,23.957143783569336,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,987,11.31740989580832,,,,,,vicreg,,10k,within,False
lid_inferior,11.253677368164062,9.701600074768066,7.553056716918945,21.390764236450195,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,987,11.31740989580832,,,,,,vicreg,,10k,within,False
lid_superior,11.16448974609375,9.525640487670898,7.67204475402832,20.60542297363281,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,987,11.31740989580832,,,,,,vicreg,,10k,within,False
medial_canthus,14.514280319213867,12.597460746765135,9.664363861083984,26.48050880432129,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,987,11.31740989580832,,,,,,vicreg,,10k,within,False
sclera_inferior,12.430974960327148,10.545774459838867,8.329475402832031,24.466693878173828,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,987,11.31740989580832,,,,,,vicreg,,10k,within,False
sclera_superior,11.36248016357422,9.841118812561037,7.612727642059326,21.54475975036621,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,987,11.31740989580832,,,,,,vicreg,,10k,within,False
iris_centroid,7.460756778717041,6.039772987365723,6.105251789093018,13.429548263549805,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,968,7.044782732353836,,,,,,vicreg,,100k,within,False
iris_inferior,8.115589141845701,6.943469047546388,6.2811760902404785,14.715677261352539,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,968,7.044782732353836,,,,,,vicreg,,100k,within,False
iris_superior,7.532407283782959,6.058605194091798,6.043425559997559,13.033111572265625,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,968,7.044782732353836,,,,,,vicreg,,100k,within,False
lateral_canthus,8.632357597351074,7.010659217834473,6.855481147766112,15.668951988220215,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,968,7.044782732353836,,,,,,vicreg,,100k,within,False
lid_inferior,7.188066005706787,5.917905330657959,6.084035873413086,13.80601406097412,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,968,7.044782732353836,,,,,,vicreg,,100k,within,False
lid_superior,7.109295845031737,5.545973300933838,6.1647796630859375,12.603354454040527,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,968,7.044782732353836,,,,,,vicreg,,100k,within,False
medial_canthus,9.061359405517578,7.816543102264403,6.60355281829834,16.67180061340332,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,968,7.044782732353836,,,,,,vicreg,,100k,within,False
sclera_inferior,8.041836738586426,6.686838626861572,6.671811103820801,14.89123249053955,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,968,7.044782732353836,,,,,,vicreg,,100k,within,False
sclera_superior,7.192594528198242,5.964030742645264,6.090195655822754,13.7528076171875,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,968,7.044782732353836,,,,,,vicreg,,100k,within,False
iris_centroid,6.484808921813965,5.284950256347656,5.34128475189209,11.929217338562012,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,774,6.585232200518331,,,,,,vicreg,,1m,within,False
iris_inferior,7.017624855041504,5.58408260345459,5.553069591522217,13.246515274047852,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,774,6.585232200518331,,,,,,vicreg,,1m,within,False
iris_superior,6.771098613739014,5.5929741859436035,5.516703605651856,12.459144592285154,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,774,6.585232200518331,,,,,,vicreg,,1m,within,False
lateral_canthus,8.122175216674805,6.940267086029053,6.078897953033447,15.036982536315918,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,774,6.585232200518331,,,,,,vicreg,,1m,within,False
lid_inferior,6.404592037200928,5.057677745819092,5.253026008605957,11.626016616821287,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,774,6.585232200518331,,,,,,vicreg,,1m,within,False
lid_superior,6.418428421020508,5.117043972015381,5.440524101257324,12.037107467651367,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,774,6.585232200518331,,,,,,vicreg,,1m,within,False
medial_canthus,8.34855842590332,7.0480217933654785,5.801833152770996,15.28915023803711,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,774,6.585232200518331,,,,,,vicreg,,1m,within,False
sclera_inferior,7.2142767906188965,5.708600044250487,5.8847270011901855,13.682343482971193,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,774,6.585232200518331,,,,,,vicreg,,1m,within,False
sclera_superior,6.379332542419434,5.091296195983887,5.242439270019531,11.507441520690918,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,774,6.585232200518331,,,,,,vicreg,,1m,within,False
iris_centroid,6.6965370178222665,5.84304141998291,4.2045016288757315,12.316510200500488,followup_50k_landmark_probe,cfd_within,baseline-random,0,backbone,gap,2048,baseline,random,795,13.72930145263672,,,,,,baseline,random,baseline,within,True
iris_inferior,7.1285905838012695,6.416578769683838,4.381375312805177,12.258416175842285,followup_50k_landmark_probe,cfd_within,baseline-random,0,backbone,gap,2048,baseline,random,795,13.72930145263672,,,,,,baseline,random,baseline,within,True
iris_superior,6.696315288543701,6.0344905853271475,4.1873626708984375,12.448426246643065,followup_50k_landmark_probe,cfd_within,baseline-random,0,backbone,gap,2048,baseline,random,795,13.72930145263672,,,,,,baseline,random,baseline,within,True
lateral_canthus,30.346769332885746,22.537036895751964,24.589962005615234,72.0992431640625,followup_50k_landmark_probe,cfd_within,baseline-random,0,backbone,gap,2048,baseline,random,795,13.72930145263672,,,,,,baseline,random,baseline,within,True
lid_inferior,6.707310199737549,6.2752952575683585,3.9570400714874254,11.892372131347654,followup_50k_landmark_probe,cfd_within,baseline-random,0,backbone,gap,2048,baseline,random,795,13.72930145263672,,,,,,baseline,random,baseline,within,True
lid_superior,8.658538818359375,7.678274631500244,5.228850841522217,15.19278621673584,followup_50k_landmark_probe,cfd_within,baseline-random,0,backbone,gap,2048,baseline,random,795,13.72930145263672,,,,,,baseline,random,baseline,within,True
medial_canthus,36.28564453125,26.838825225830078,30.076128005981445,84.3733139038086,followup_50k_landmark_probe,cfd_within,baseline-random,0,backbone,gap,2048,baseline,random,795,13.72930145263672,,,,,,baseline,random,baseline,within,True
sclera_inferior,7.518894672393799,6.483134746551514,5.201051712036133,13.175639152526855,followup_50k_landmark_probe,cfd_within,baseline-random,0,backbone,gap,2048,baseline,random,795,13.72930145263672,,,,,,baseline,random,baseline,within,True
sclera_superior,6.707319736480713,6.29374361038208,3.952134847640991,11.909357070922852,followup_50k_landmark_probe,cfd_within,baseline-random,0,backbone,gap,2048,baseline,random,795,13.72930145263672,,,,,,baseline,random,baseline,within,True
iris_centroid,4.927836418151856,4.375808238983153,2.9662380218505864,9.106358528137207,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,985,5.629683494567871,,,,,,infonce,random,10k,within,True
iris_inferior,5.435667514801025,4.977511405944824,3.1269414424896236,8.985456466674805,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,985,5.629683494567871,,,,,,infonce,random,10k,within,True
iris_superior,5.016952037811278,4.343088626861571,3.055182695388794,9.17168140411377,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,985,5.629683494567871,,,,,,infonce,random,10k,within,True
lateral_canthus,6.752958297729492,5.919674873352051,4.394910812377931,11.856098175048828,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,985,5.629683494567871,,,,,,infonce,random,10k,within,True
lid_inferior,5.316410541534424,5.255148887634277,2.8787882328033447,9.217982292175293,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,985,5.629683494567871,,,,,,infonce,random,10k,within,True
lid_superior,6.060046672821045,5.3582730293273935,3.5448200702667236,10.433547973632812,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,985,5.629683494567871,,,,,,infonce,random,10k,within,True
medial_canthus,7.522005081176758,6.678055763244629,5.120176315307617,12.265064239501953,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,985,5.629683494567871,,,,,,infonce,random,10k,within,True
sclera_inferior,5.747757911682129,5.300039291381836,3.149165391921997,10.138104438781738,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,985,5.629683494567871,,,,,,infonce,random,10k,within,True
sclera_superior,5.305155277252197,5.21244478225708,2.8699991703033447,9.235480308532717,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,985,5.629683494567871,,,,,,infonce,random,10k,within,True
iris_centroid,4.1356682777404785,3.66033935546875,2.5808124542236333,7.70831823348999,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,961,4.88153076171875,,,,,,infonce,random,100k,within,True
iris_inferior,4.663549423217773,4.28070068359375,2.7590267658233643,8.324150085449219,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,961,4.88153076171875,,,,,,infonce,random,100k,within,True
iris_superior,4.329363822937012,4.099172592163087,2.6426730155944824,7.986551761627197,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,961,4.88153076171875,,,,,,infonce,random,100k,within,True
lateral_canthus,6.05838680267334,4.9855079650878915,4.1258039474487305,11.51803493499756,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,961,4.88153076171875,,,,,,infonce,random,100k,within,True
lid_inferior,4.263609886169434,4.034761905670166,2.543646812438965,7.064381122589111,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,961,4.88153076171875,,,,,,infonce,random,100k,within,True
lid_superior,5.209165573120117,4.551758766174316,3.3952059745788574,10.341526985168457,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,961,4.88153076171875,,,,,,infonce,random,100k,within,True
medial_canthus,6.6262078285217285,5.537820816040039,4.103980541229248,11.597090721130373,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,961,4.88153076171875,,,,,,infonce,random,100k,within,True
sclera_inferior,4.9336934089660645,4.3483428955078125,3.1930062770843506,9.969722747802734,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,961,4.88153076171875,,,,,,infonce,random,100k,within,True
sclera_superior,4.254554271697998,4.072625160217285,2.524054765701294,6.8453288078308105,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,961,4.88153076171875,,,,,,infonce,random,100k,within,True
iris_centroid,4.577384471893311,4.006328582763672,2.5705549716949463,8.055404663085938,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,975,5.134476661682129,,,,,,infonce,random,1m,within,True
iris_inferior,5.04241418838501,4.71984338760376,2.873829364776612,9.180150032043457,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,975,5.134476661682129,,,,,,infonce,random,1m,within,True
iris_superior,4.813608646392822,4.289388656616212,2.556567668914795,8.224640846252441,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,975,5.134476661682129,,,,,,infonce,random,1m,within,True
lateral_canthus,6.475188732147218,5.55332088470459,3.948969841003418,10.954554557800293,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,975,5.134476661682129,,,,,,infonce,random,1m,within,True
lid_inferior,4.801026344299316,4.353485107421875,2.804608106613159,8.333831787109375,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,975,5.134476661682129,,,,,,infonce,random,1m,within,True
lid_superior,5.727157115936278,4.69126033782959,3.94801664352417,11.525925636291506,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,975,5.134476661682129,,,,,,infonce,random,1m,within,True
medial_canthus,6.651162147521973,5.758530616760254,4.166767120361328,11.20876693725586,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,975,5.134476661682129,,,,,,infonce,random,1m,within,True
sclera_inferior,5.213929653167725,4.693484306335449,2.9851713180541988,9.49078369140625,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,975,5.134476661682129,,,,,,infonce,random,1m,within,True
sclera_superior,4.820803642272949,4.32433032989502,2.8155770301818848,8.293092727661133,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,975,5.134476661682129,,,,,,infonce,random,1m,within,True
iris_centroid,5.822468280792236,5.158805847167969,3.6694767475128174,10.227267265319824,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,984,6.580477714538574,,,,,,lejepa,random,10k,within,True
iris_inferior,6.170838356018066,5.4993929862976065,3.938951015472412,10.94015407562256,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,984,6.580477714538574,,,,,,lejepa,random,10k,within,True
iris_superior,5.977004051208496,5.479389190673828,3.661288022994995,10.623779296875,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,984,6.580477714538574,,,,,,lejepa,random,10k,within,True
lateral_canthus,7.532000541687013,6.636986255645753,4.988121032714844,14.356670379638672,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,984,6.580477714538574,,,,,,lejepa,random,10k,within,True
