step,epoch,lr,world_size,bs,loss,nce_12,nce_21,tau,gather,bs_local,bs_global_view,run_name,scale,objective,init,reg,sim,sigreg,V,inv,var,cov
20900,80,0.0004406564781004411,3,128,0.12723469734191895,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.5,0.05477829650044441,1.5,2.0,,,
21000,80,0.000439295842961674,3,128,0.11084679514169693,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.234375,0.05166233330965042,1.234375,2.0,,,
21100,81,0.00043792193993475587,3,128,0.1105247512459755,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.140625,0.056206151843070984,1.140625,2.0,,,
21200,81,0.0004365348654449318,3,128,0.12699079513549805,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.3671875,0.06171727925539017,1.3671875,2.0,,,
21300,81,0.0004351347168418642,3,128,0.12215706706047058,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.4140625,0.05405924469232559,1.4140625,2.0,,,
21400,82,0.000433721592392804,3,128,0.11890628188848495,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.28125,0.05783309414982796,1.28125,2.0,,,
21500,82,0.00043229559127568956,3,128,0.13994663953781128,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.4921875,0.0686732828617096,1.4921875,2.0,,,
21600,83,0.0004308568135721894,3,128,0.10830675065517426,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.2265625,0.04950258880853653,1.2265625,2.0,,,
21700,83,0.0004294053602606763,3,128,0.11731459200382233,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.328125,0.05358772352337837,1.328125,2.0,,,
21800,83,0.0004279413332091415,3,128,0.11766517162322998,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.1171875,0.06500733643770218,1.1171875,2.0,,,
21900,84,0.000426464835168044,3,128,0.12422691285610199,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.3828125,0.05777997523546219,1.3828125,2.0,,,
22000,84,0.0004249759697630992,3,128,0.12425783276557922,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.3046875,0.061924368143081665,1.3046875,2.0,,,
22100,85,0.0004234748414880087,3,128,0.14521059393882751,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.3828125,0.07986806333065033,1.3828125,2.0,,,
22200,85,0.0004219615556971227,3,128,0.13125860691070557,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.3203125,0.06877961754798889,1.3203125,2.0,,,
22300,85,0.0004204362185980483,3,128,0.13139106333255768,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.3984375,0.06480720639228821,1.3984375,2.0,,,
22400,86,0.00041889893724419514,3,128,0.12012365460395813,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.25,0.060656484216451645,1.25,2.0,,,
22500,86,0.00041734981952726145,3,128,0.1338662952184677,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.4375,0.0653567910194397,1.4375,2.0,,,
22600,86,0.0004157889741696617,3,128,0.12321978807449341,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.4609375,0.052608001977205276,1.4609375,2.0,,,
22700,87,0.00041421651071689767,3,128,0.11013197898864746,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.1796875,0.053736791014671326,1.1796875,2.0,,,
22800,87,0.00041263253952986877,3,128,0.11522479355335236,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.46875,0.04419222101569176,1.46875,2.0,,,
22900,88,0.00041103717177712627,3,128,0.11641354858875275,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.2578125,0.056237127631902695,1.2578125,2.0,,,
23000,88,0.00040943051942707206,3,128,0.11263036727905273,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.3203125,0.04917094111442566,1.3203125,2.0,,,
23100,88,0.0004078126952400997,3,128,0.12141887098550797,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.515625,0.04814239591360092,1.515625,2.0,,,
23200,89,0.0004061838127606807,3,128,0.12400244176387787,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.3046875,0.06165553629398346,1.3046875,2.0,,,
23300,89,0.0004045439863093963,3,128,0.12832330167293549,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.328125,0.0651758462190628,1.328125,2.0,,,
23400,90,0.0004028933309749125,3,128,0.12189529836177826,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.453125,0.0517277792096138,1.453125,2.0,,,
23500,90,0.0004012319626059038,3,128,0.1079254001379013,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.234375,0.04858717694878578,1.234375,2.0,,,
23600,90,0.00039955999780292277,3,128,0.11850816011428833,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.2265625,0.060240909457206726,1.2265625,2.0,,,
23700,91,0.0003978775539102158,3,128,0.11699019372463226,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.2890625,0.055302176624536514,1.2890625,2.0,,,
23800,91,0.00039618474900748776,3,128,0.12537047266960144,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.3515625,0.06103963404893875,1.3515625,2.0,,,
23900,91,0.0003944817019016155,3,128,0.1152302622795105,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.28125,0.053963594138622284,1.28125,2.0,,,
24000,92,0.0003927685321183087,3,128,0.10973178595304489,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.25,0.04971766844391823,1.25,2.0,,,
24100,92,0.0003910453598937212,3,128,0.10181352496147156,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.2421875,0.04189664125442505,1.2421875,2.0,,,
24200,93,0.00038931230616601225,3,128,0.11661535501480103,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.25,0.05696352943778038,1.25,2.0,,,
24300,93,0.0003875694925668595,3,128,0.10425466299057007,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.125,0.05063401907682419,1.125,2.0,,,
24400,93,0.00038581704141292186,3,128,0.13000205159187317,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.1875,0.07439565658569336,1.1875,2.0,,,
24500,94,0.00038405507569725566,3,128,0.11143616586923599,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.2734375,0.05048379302024841,1.2734375,2.0,,,
24600,94,0.0003822837190806807,3,128,0.11477580666542053,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.28125,0.05348522961139679,1.28125,2.0,,,
24700,95,0.00038050309588310373,3,128,0.11340183019638062,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.2734375,0.05255290865898132,1.2734375,2.0,,,
24800,95,0.0003787133310747911,3,128,0.11484453082084656,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.2890625,0.05304358899593353,1.2890625,2.0,,,
24900,95,0.00037691455026759966,3,128,0.12553641200065613,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.234375,0.06712508201599121,1.234375,2.0,,,
25000,96,0.0003751068797061594,3,128,0.10697770118713379,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.15625,0.05170144513249397,1.15625,2.0,,,
25100,96,0.0003732904462590138,3,128,0.11186612397432327,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.0703125,0.06147297844290733,1.0703125,2.0,,,
25200,96,0.0003714653774097174,3,128,0.10332656651735306,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.171875,0.0470871776342392,1.171875,2.0,,,
25300,97,0.0003696318012478849,3,128,0.12064282596111298,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.203125,0.06377287209033966,1.203125,2.0,,,
25400,97,0.00036778984646020454,3,128,0.12470993399620056,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.3046875,0.06240026280283928,1.3046875,2.0,,,
25500,98,0.00036593964232140567,3,128,0.11408370733261108,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.171875,0.05841048061847687,1.171875,2.0,,,
25600,98,0.0003640813186851842,3,128,0.11973517388105392,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.421875,0.05099590867757797,1.421875,2.0,,,
25700,98,0.0003622150059750918,3,128,0.11852248013019562,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.3125,0.05588714778423309,1.3125,2.0,,,
25800,99,0.0003603408351753808,3,128,0.11532275378704071,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.421875,0.04635125771164894,1.421875,2.0,,,
25900,99,0.00035845893782181037,3,128,0.11628583818674088,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.21875,0.05815861374139786,1.21875,2.0,,,
26000,100,0.0003565694459924158,3,128,0.11402740329504013,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.2265625,0.055524323135614395,1.2265625,2.0,,,
26100,100,0.00035467249229823944,3,128,0.10669461637735367,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.1875,0.049861520528793335,1.1875,2.0,,,
26200,100,0.00035276820987402294,3,128,0.11513777077198029,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.3515625,0.05026838183403015,1.3515625,2.0,,,
26300,101,0.00035085673236886345,3,128,0.1130918338894844,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.3125,0.05017068237066269,1.3125,2.0,,,
26400,101,0.00034893819393683314,3,128,0.10080970078706741,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.1953125,0.04315289109945297,1.1953125,2.0,,,
26500,101,0.0003470127292275656,3,128,0.0999472588300705,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.171875,0.04353000968694687,1.171875,2.0,,,
26600,102,0.00034508047337680276,3,128,0.1186901107430458,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.3515625,0.05400768294930458,1.3515625,2.0,,,
26700,102,0.00034314156199691313,3,128,0.11793993413448334,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.234375,0.05912879481911659,1.234375,2.0,,,
26800,103,0.00034119613116737334,3,128,0.11841903626918793,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.3203125,0.05526428297162056,1.3203125,2.0,,,
26900,103,0.0003392443174252175,3,128,0.1111864298582077,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.2890625,0.04919295012950897,1.2890625,2.0,,,
27000,103,0.00033728625775545344,3,128,0.11478185653686523,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.34375,0.049893733114004135,1.34375,2.0,,,
27100,104,0.0003353220895814506,3,128,0.11535201966762543,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.34375,0.05049390345811844,1.34375,2.0,,,
27200,104,0.00033335195075529466,3,128,0.10675690323114395,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.171875,0.05069805681705475,1.171875,2.0,,,
27300,105,0.0003313759795481116,3,128,0.11180846393108368,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.25,0.05190364271402359,1.25,2.0,,,
27400,105,0.00032939431464036395,3,128,0.11858044564723969,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.390625,0.05183633044362068,1.390625,2.0,,,
27500,105,0.00032740709511211826,3,128,0.1260603368282318,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.21875,0.06844756752252579,1.21875,2.0,,,
27600,106,0.00032541446043328243,3,128,0.10912910103797913,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.1640625,0.05370908975601196,1.1640625,2.0,,,
27700,106,0.0003234165504538194,3,128,0.1038912907242775,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.203125,0.0461396798491478,1.203125,2.0,,,
27800,106,0.0003214135053939299,3,128,0.09967122972011566,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.171875,0.04323945194482803,1.171875,2.0,,,
27900,107,0.0003194054658342132,3,128,0.12612351775169373,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.2578125,0.06645813584327698,1.2578125,2.0,,,
28000,107,0.0003173925727057994,3,128,0.11399687826633453,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.25,0.05420723557472229,1.25,2.0,,,
28100,108,0.00031537496728045874,3,128,0.11093572527170181,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.3125,0.04790109395980835,1.3125,2.0,,,
28200,108,0.00031335279116068664,3,128,0.10417148470878601,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.2578125,0.043350737541913986,1.2578125,2.0,,,
28300,108,0.0003113261862697656,3,128,0.1100272685289383,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.296875,0.047458797693252563,1.296875,2.0,,,
28400,109,0.00030929529484180425,3,128,0.11519388854503632,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.3203125,0.05186938866972923,1.3203125,2.0,,,
28500,109,0.00030726025941175587,3,128,0.11531399190425873,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.296875,0.053023770451545715,1.296875,2.0,,,
28600,110,0.0003052212228054132,3,128,0.11003981530666351,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.2421875,0.050555892288684845,1.2421875,2.0,,,
28700,110,0.00030317832812938594,3,128,0.11265309154987335,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.21875,0.054334670305252075,1.21875,2.0,,,
28800,110,0.00030113171876105653,3,128,0.10984757542610168,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.1796875,0.05343741178512573,1.1796875,2.0,,,
28900,111,0.0002990815383385165,3,128,0.1171475350856781,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.265625,0.05649575591087341,1.265625,2.0,,,
29000,111,0.0002970279307504874,3,128,0.11939847469329834,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.21875,0.061435069888830185,1.21875,2.0,,,
29100,111,0.0002949710401262197,3,128,0.1095694750547409,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.265625,0.04851885139942169,1.265625,2.0,,,
29200,112,0.0002929110108253798,3,128,0.12211763858795166,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.4453125,0.05247580632567406,1.4453125,2.0,,,
29300,112,0.0002908479874279166,3,128,0.11868797987699509,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.3203125,0.055547378957271576,1.3203125,2.0,,,
29400,113,0.0002887821147239155,3,128,0.10078831017017365,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.2109375,0.042359400540590286,1.2109375,2.0,,,
29500,113,0.0002867135377034353,3,128,0.108086496591568,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.203125,0.05055568367242813,1.203125,2.0,,,
29600,113,0.0002846424015463339,3,128,0.11143982410430908,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.109375,0.05896832421422005,1.109375,2.0,,,
29700,114,0.00028256885161207727,3,128,0.11084137856960297,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.109375,0.05833837762475014,1.109375,2.0,,,
29800,114,0.00028049303342953994,3,128,0.12009035050868988,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.4453125,0.05034182220697403,1.4453125,2.0,,,
29900,115,0.0002784150926867882,3,128,0.1179998591542244,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.234375,0.05919187515974045,1.234375,2.0,,,
30000,115,0.00027633517522085795,3,128,0.10264550149440765,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.234375,0.04302939772605896,1.234375,2.0,,,
30100,115,0.00027425342700751877,3,128,0.11506183445453644,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.3828125,0.04813252389431,1.3828125,2.0,,,
30200,116,0.0002721699941510273,3,128,0.11826321482658386,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.265625,0.05767016485333443,1.265625,2.0,,,
30300,116,0.00027008502287387476,3,128,0.10736048221588135,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.140625,0.052875347435474396,1.140625,2.0,,,
30400,116,0.00026799865950652446,3,128,0.11471931636333466,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.2109375,0.05702362209558487,1.2109375,2.0,,,
30500,117,0.00026591105047714045,3,128,0.12053845077753067,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.4375,0.051327481865882874,1.4375,2.0,,,
30600,117,0.0002638223423013126,3,128,0.10356146097183228,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.296875,0.040652692317962646,1.296875,2.0,,,
30700,118,0.0002617326815717717,3,128,0.11012972891330719,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.265625,0.0491085946559906,1.265625,2.0,,,
30800,118,0.00025964221494810275,3,128,0.10108892619609833,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.203125,0.043189823627471924,1.203125,2.0,,,
30900,118,0.0002575510891464514,3,128,0.11612778156995773,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.3359375,0.05182447284460068,1.3359375,2.0,,,
31000,119,0.0002554594509292255,3,128,0.09910892695188522,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.15625,0.0434185266494751,1.15625,2.0,,,
31100,119,0.0002533674470947974,3,128,0.11896996200084686,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.1328125,0.06560982763767242,1.1328125,2.0,,,
31200,120,0.0002512752244671984,3,128,0.1004873514175415,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.2578125,0.039472706615924835,1.2578125,2.0,,,
31300,120,0.00024918292988581643,3,128,0.11125920712947845,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.2734375,0.05029752105474472,1.2734375,2.0,,,
31400,120,0.0002470907101950889,3,128,0.11049965023994446,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.3046875,0.04744206368923187,1.3046875,2.0,,,
31500,121,0.00024499871223419774,3,128,0.10832524299621582,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.15625,0.053119905292987823,1.15625,2.0,,,
31600,121,0.00024290708282676213,3,128,0.10091203451156616,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.140625,0.04608750343322754,1.140625,2.0,,,
31700,121,0.00024081596877053573,3,128,0.10477706789970398,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.1171875,0.05144090950489044,1.1171875,2.0,,,
31800,122,0.00023872551682710305,3,128,0.09752025455236435,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.1640625,0.04148924723267555,1.1640625,2.0,,,
31900,122,0.00023663587371157852,3,128,0.10479879379272461,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.2890625,0.042469121515750885,1.2890625,2.0,,,
32000,123,0.00023454718608231087,3,128,0.10467298328876495,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.2578125,0.04387863725423813,1.2578125,2.0,,,
32100,123,0.0002324596005305893,3,128,0.11096218228340149,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.09375,0.05923650786280632,1.09375,2.0,,,
32200,123,0.00023037326357035543,3,128,0.11237482726573944,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.2578125,0.05198584124445915,1.2578125,2.0,,,
32300,124,0.00022828832162792063,3,128,0.09281232953071594,,,,,,,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,100k,lejepa,imagenet,1.1875,0.03524858504533768,1.1875,2.0,,,
