step,epoch,lr,world_size,bs,loss,sim,sigreg,V,run_name,scale,objective,init,reg,ep_partial,bhep
46100,17,1.3705484052209072e-05,1,384,0.0021874667145311832,0.0016254991060122848,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.012864853255450726,,0.012864853255450726
46200,17,1.3042448131286824e-05,1,384,0.0021924921311438084,0.0016058448236435652,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.013338791206479073,,0.013338791206479073
46300,17,1.239606025306954e-05,1,384,0.0022879373282194138,0.001724887639284134,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.012985882349312305,,0.012985882349312305
46400,17,1.1766365783284007e-05,1,384,0.0022178669460117817,0.001645747572183609,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.013088134117424488,,0.013088134117424488
46500,17,1.1153408916056172e-05,1,384,0.0021199174225330353,0.001557210460305214,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.012811349704861641,,0.012811349704861641
46600,17,1.0557232670809407e-05,1,384,0.0021696642506867647,0.001616563880816102,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.012678570114076138,,0.012678570114076138
46700,17,9.97787888924533e-06,1,384,0.002274271799251437,0.0016938929911702871,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.013301469385623932,,0.013301469385623932
46800,17,9.415388232407037e-06,1,384,0.0020886899437755346,0.0015455915126949549,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.012407560832798481,,0.012407560832798481
46900,18,8.869800177825473e-06,1,384,0.0021857505198568106,0.0015907473862171173,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.013490810059010983,,0.013490810059010983
47000,18,8.341153016748756e-06,1,384,0.002174713648855686,0.00161660963203758,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.01277868915349245,,0.01277868915349245
47100,18,7.829483851454853e-06,1,384,0.002269362099468708,0.001717179547995329,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.012760831043124199,,0.012760831043124199
47200,18,7.334828592647484e-06,1,384,0.0021667249966412783,0.0016010463004931808,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.012914619408547878,,0.012914619408547878
47300,18,6.857221956935838e-06,1,384,0.002173525281250477,0.0016055048909038305,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.012965910136699677,,0.012965910136699677
47400,18,6.396697464398013e-06,1,384,0.0022447744850069284,0.0016715516103431582,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.013136007823050022,,0.013136007823050022
47500,18,5.953287436228477e-06,1,384,0.0020705016795545816,0.0015209302073344588,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.012512360699474812,,0.012512360699474812
47600,18,5.527022992469717e-06,1,384,0.0020173557568341494,0.0014341812347993255,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.013097669929265976,,0.013097669929265976
47700,18,5.117934049828051e-06,1,384,0.0022377553395926952,0.001685476629063487,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.012731051072478294,,0.012731051072478294
47800,18,4.726049319573937e-06,1,384,0.0021072959061712027,0.00153967528603971,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.01289208885282278,,0.01289208885282278
47900,18,4.351396305527036e-06,1,384,0.0021091450471431017,0.0015300735831260681,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.013111503794789314,,0.013111503794789314
48000,18,3.9940013021258395e-06,1,384,0.0023161156568676233,0.0017547321040183306,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.012982404790818691,,0.012982404790818691
48100,18,3.6538893925822097e-06,1,384,0.0021340628154575825,0.0015540595632046461,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.013154123909771442,,0.013154123909771442
48200,18,3.3310844471209523e-06,1,384,0.002068789443001151,0.0015037462580949068,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.012804610654711723,,0.012804610654711723
48300,18,3.0256091213045416e-06,1,384,0.0019523559603840113,0.0013945151586085558,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.012551331892609596,,0.012551331892609596
48400,18,2.737484854443172e-06,1,384,0.0021219500340521336,0.0015392790082842112,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.01319270022213459,,0.01319270022213459
48500,18,2.4667318680899045e-06,1,384,0.002341482089832425,0.001787512912414968,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.012866896577179432,,0.012866896577179432
48600,18,2.2133691646215212e-06,1,384,0.002298740204423666,0.0017453907057642937,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.01281238254159689,,0.01281238254159689
48700,18,1.9774145259048734e-06,1,384,0.0019517217297106981,0.0013851725962013006,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.012716156430542469,,0.012716156430542469
48800,18,1.758884512048903e-06,1,384,0.002172966953366995,0.0016058215405791998,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.01294872909784317,,0.01294872909784317
48900,18,1.5577944602424216e-06,1,384,0.002355278469622135,0.0018100438173860312,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.012714737094938755,,0.012714737094938755
49000,18,1.3741584836776117e-06,1,384,0.0021844697184860706,0.0016328197671100497,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.012665821239352226,,0.012665821239352226
49100,18,1.2079894705595786e-06,1,384,0.0020611088257282972,0.001473587821237743,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.013224007561802864,,0.013224007561802864
49200,18,1.0592990832017577e-06,1,384,0.0021416046656668186,0.0015989592066034675,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.012451870366930962,,0.012451870366930962
49300,18,9.280977572075126e-07,1,384,0.0020113165955990553,0.0014537065289914608,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.012605908326804638,,0.012605908326804638
49400,18,8.143947007376327e-07,1,384,0.002119141397997737,0.0015523809706792235,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.012887589633464813,,0.012887589633464813
49500,19,7.181978938641054e-07,1,384,0.0021727541461586952,0.0016058124601840973,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.012944646179676056,,0.012944646179676056
49600,19,6.395140880100399e-07,1,384,0.0020373750012367964,0.0014644588809460402,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.012922778725624084,,0.012922778725624084
49700,19,5.783488054758322e-07,1,384,0.0023672920651733875,0.001797923119738698,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.01318530272692442,,0.01318530272692442
49800,19,5.347063390516083e-07,1,384,0.0019146297127008438,0.0013304873136803508,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.013013334013521671,,0.013013334013521671
49900,19,5.085897517159643e-07,1,384,0.00212000566534698,0.0015377765521407127,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.01318235881626606,,0.01318235881626606
0,0,5.0396e-06,1,384,0.44106411933898926,0.46421462297439575,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.0012048330390825868,,0.0012048330390825868
100,0,8.999599999999996e-06,1,384,0.1863497942686081,0.19593599438667297,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.004211828112602234,,0.004211828112602234
200,0,1.295959999999996e-05,1,384,0.08160813897848129,0.0816875472664833,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.08009933680295944,,0.08009933680295944
300,0,1.691959999999993e-05,1,384,0.09066247940063477,0.09271155297756195,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.05173005536198616,,0.05173005536198616
400,0,2.0879599999999897e-05,1,384,0.041760511696338654,0.040564894676208496,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.06447725743055344,,0.06447725743055344
500,0,2.483959999999992e-05,1,384,0.049757953733205795,0.0489288866519928,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.06551030278205872,,0.06551030278205872
600,0,2.879959999999994e-05,1,384,0.11752680689096451,0.12119098752737045,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.047907449305057526,,0.047907449305057526
700,0,3.275959999999989e-05,1,384,0.13970984518527985,0.14484252035617828,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.042189061641693115,,0.042189061641693115
800,0,3.671959999999993e-05,1,384,0.05935141071677208,0.05997332185506821,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.04753509536385536,,0.04753509536385536
900,0,4.0679599999999955e-05,1,384,0.05742500722408295,0.05796010047197342,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.04725823178887367,,0.04725823178887367
1000,0,4.463959999999999e-05,1,384,0.07171627879142761,0.07316062599420547,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.044273726642131805,,0.044273726642131805
1100,0,4.859960000000004e-05,1,384,0.058231282979249954,0.05930272489786148,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.037873901426792145,,0.037873901426792145
1200,0,5.25596000000001e-05,1,384,0.05136856809258461,0.052051644772291183,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.0383901447057724,,0.0383901447057724
1300,0,5.651960000000012e-05,1,384,0.059097740799188614,0.05970318242907524,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.04759438708424568,,0.04759438708424568
1400,0,6.047960000000012e-05,1,384,0.0523553341627121,0.053635530173778534,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.02803163044154644,,0.02803163044154644
1500,0,6.443960000000015e-05,1,384,0.023227626457810402,0.022497443482279778,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.03710109740495682,,0.03710109740495682
1600,0,6.839960000000024e-05,1,384,0.024067798629403114,0.023291584104299545,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.03881589695811272,,0.03881589695811272
1700,0,7.23596000000003e-05,1,384,0.023873869329690933,0.02268810383975506,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.04640341177582741,,0.04640341177582741
1800,0,7.63196000000003e-05,1,384,0.030797649174928665,0.030214816331863403,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.04187149181962013,,0.04187149181962013
1900,0,8.02796000000004e-05,1,384,0.15670257806777954,0.16323144733905792,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.03265425190329552,,0.03265425190329552
2000,0,8.423960000000036e-05,1,384,0.037772152572870255,0.03811011090874672,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.03135094419121742,,0.03135094419121742
2100,0,8.819960000000019e-05,1,384,0.05546211451292038,0.05685301125049591,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.029035044834017754,,0.029035044834017754
2200,0,9.215960000000019e-05,1,384,0.026964273303747177,0.026905741542577744,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.028076384216547012,,0.028076384216547012
2300,0,9.611960000000014e-05,1,384,0.021408937871456146,0.020939495414495468,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.03032834082841873,,0.03032834082841873
2400,0,0.00010007960000000004,1,384,0.01991936005651951,0.01942327618598938,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.029344962909817696,,0.029344962909817696
2500,0,0.0001040396,1,384,0.033624839037656784,0.03399212285876274,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.02664647437632084,,0.02664647437632084
2600,0,0.0001079995999999999,1,384,0.02223118767142296,0.02190934680402279,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.028346171602606773,,0.028346171602606773
2700,1,0.0001119595999999997,1,384,0.01661292091012001,0.0159838255494833,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.028565725311636925,,0.028565725311636925
2800,1,0.00011591959999999953,1,384,0.03469891473650932,0.03529074043035507,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.02345421351492405,,0.02345421351492405
2900,1,0.00011987959999999937,1,384,0.0277077816426754,0.02789308689534664,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.02418699488043785,,0.02418699488043785
3000,1,0.00012383959999999963,1,384,0.03141740337014198,0.0318731926381588,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.02275739796459675,,0.02275739796459675
3100,1,0.00012779959999999966,1,384,0.022924747318029404,0.022779470309615135,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.025685012340545654,,0.025685012340545654
3200,1,0.0001317595999999997,1,384,0.0132070854306221,0.012447155080735683,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.027645764872431755,,0.027645764872431755
3300,1,0.00013571959999999936,1,384,0.016697347164154053,0.016153693199157715,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.027026774361729622,,0.027026774361729622
3400,1,0.00013967959999999918,1,384,0.019148580729961395,0.01892707496881485,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.023357203230261803,,0.023357203230261803
3500,1,0.0001436395999999989,1,384,0.0206130463629961,0.020623553544282913,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.020413387566804886,,0.020413387566804886
3600,1,0.00014759959999999874,1,384,0.017171312123537064,0.01669878140091896,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.026149405166506767,,0.026149405166506767
3700,1,0.0001515595999999985,1,384,0.024772122502326965,0.02461649850010872,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.027728969231247902,,0.027728969231247902
3800,1,0.00015551959999999835,1,384,0.0166440699249506,0.016196059063076973,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.025156283751130104,,0.025156283751130104
3900,1,0.00015947959999999822,1,384,0.011902720667421818,0.011288817040622234,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.023566897958517075,,0.023566897958517075
4000,1,0.00016343959999999774,1,384,0.01485199760645628,0.014291895553469658,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.025493936613202095,,0.025493936613202095
4100,1,0.00016739959999999743,1,384,0.018801063299179077,0.018520500510931015,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.02413177117705345,,0.02413177117705345
4200,1,0.00017135959999999722,1,384,0.012375164777040482,0.011727122589945793,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.02468797191977501,,0.02468797191977501
4300,1,0.00017531959999999682,1,384,0.015730855986475945,0.0152735635638237,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.024419406428933144,,0.024419406428933144
4400,1,0.00017927959999999667,1,384,0.011804087087512016,0.011021124199032784,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.026680374518036842,,0.026680374518036842
4500,1,0.00018323959999999654,1,384,0.014502638950943947,0.013748211786150932,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.02883676439523697,,0.02883676439523697
4600,1,0.00018719959999999628,1,384,0.012447142973542213,0.011457200162112713,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.031256053596735,,0.031256053596735
4700,1,0.0001911595999999961,1,384,0.020450172945857048,0.02019592747092247,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.02528083324432373,,0.02528083324432373
4800,1,0.00019511959999999579,1,384,0.015071454457938671,0.0145026333630085,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.02587904967367649,,0.02587904967367649
4900,1,0.0001990795999999954,1,384,0.008353320881724358,0.007593344897031784,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.022792872041463852,,0.022792872041463852
5000,1,0.00020303959999999526,1,384,0.015086598694324493,0.01457308791577816,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.024843314662575722,,0.024843314662575722
5100,1,0.00020699959999999503,1,384,0.01106222253292799,0.010289527475833893,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.025743424892425537,,0.025743424892425537
5200,1,0.00021095959999999455,1,384,0.010885277763009071,0.009914688766002655,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.02932647243142128,,0.02932647243142128
5300,2,0.00021491959999999426,1,384,0.013759701512753963,0.013226008042693138,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.023899873718619347,,0.023899873718619347
5400,2,0.00021887959999999408,1,384,0.010382164269685745,0.009587868116796017,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.02547379769384861,,0.02547379769384861
5500,2,0.0002228395999999941,1,384,0.00975240208208561,0.008955253288149834,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.024898232892155647,,0.024898232892155647
5600,2,0.0002267995999999939,1,384,0.008164935745298862,0.007252214476466179,,2,geometry-fixedcompute-1m-bhep-imagenet-50ksteps,1m,bhep,imagenet,0.025506647303700447,,0.025506647303700447
